,Unnamed: 0,followers_count,id,link,pop_score,time,text,score,word_counts,eng_perc,platform
593,625,20,9.65594E+17,https://twitter.com/i/web/status/965593622971207680,4,19/02/2018,Corporate social irresponsibility led to the eradication of cats in BGC as pests by the management of Shangri-la at the Fort. These 39 cats belonged to a well-managed colony fed and nurtured by community volunteers.,0.016666667,35,0.4,tw
600,633,219,9.65383E+17,https://twitter.com/i/web/status/965382789389406208,2,19/02/2018,"Naglagay ako ng 1 star sa facebook page ng shang fort. Walang comment. 1 star lang then the next day, my account got suspended. My rating was not even made public. Haha. What an ass move Shang Fort. Don't mess with the cats of BGC.",0.00625,46,0.47826087,tw
604,637,273,9.65541E+17,https://twitter.com/i/web/status/965540883713073152,0,19/02/2018,Dogs and cats of BGC.. ohhhh. I can get used to this 😌,0,13,0.384615385,tw
606,639,91,9.65621E+17,https://twitter.com/i/web/status/965620660776022016,2,19/02/2018,Thinking about the missing brings tears to my eyes. They've brought me such joy. They've touched so many people. They don't deserve this cruelty.,0.275,27,0.37037037,tw
627,661,1357,9.65618E+17,https://twitter.com/i/web/status/965617662800797696,23,19/02/2018,"Guys I just want to inform you that pestbusters belong to THE TABLE GROUP including the coffeebean and tea leaf & wing stop,we should all boycott them please check this link",0,31,0.516129032,tw
632,666,70,9.65448E+17,https://twitter.com/i/web/status/965447837386399744,0,19/02/2018,What happened to the Cats of BGC? -,0,7,0.285714286,tw
636,670,23,9.65464E+17,https://twitter.com/i/web/status/965463886492086272,2,19/02/2018,"So, Shangrila BGC hired pests control to ~relocate~ the cats of bgc (not sure if they're still alive) and even hacking the facebook accounts of people voicing their opinions against what they did. Smh.",-0.075,35,0.428571429,tw
644,679,728,9.65593E+17,https://twitter.com/i/web/status/965592591633809408,1,19/02/2018,fuck you if you did lay your dirty hands on these beings . I hope nothing but the worst for all involved,-0.666666667,21,0.476190476,tw
647,682,2119,9.65439E+17,https://twitter.com/i/web/status/965438677089337344,1,19/02/2018,Nilalaro pa namin mga 'to eh tuwing nasa office ako sa BGC 😔.... why?????,0,14,0.142857143,tw
649,684,191,9.65501E+17,https://twitter.com/i/web/status/965501116594077696,0,19/02/2018,No experience with the but I had one with the hahaha,0.2,11,0.363636364,tw
670,707,274,9.65478E+17,https://twitter.com/i/web/status/965478457751756800,7,19/02/2018,Where are the BGC Cats? This is a Black Mirror episode for Shangri-La at the Fort. Their Facebook page rating went down because of non-guests reviews.,-0.161111111,26,0.346153846,tw
671,708,153,9.65517E+17,https://twitter.com/i/web/status/965516544007659520,0,19/02/2018,You looking for angst au? Wannaone members as the cats of bgc </////3 — BGC like BGC taguig? HAHAHA I'd try to work on that!! lmao why do I have this feeling that inst...,0.45625,35,0.314285714,tw
687,727,823,9.6558E+17,https://twitter.com/i/web/status/965580445348855808,0,19/02/2018,"Deeply affected by how Shangri-la handled the ""relocation"" of the cats in BGC. I love cats... all of them. Please, just tell the public what you did to the cats. Where are they? Bring them back, please",0.125,37,0.405405405,tw
688,728,715,9.6549E+17,https://twitter.com/i/web/status/965489936655773696,28,19/02/2018,Where are the cats of BGC?,0,6,0.166666667,tw
689,729,17268,9.65526E+17,https://twitter.com/i/web/status/965525554584670208,22,19/02/2018,"So Shangri-la hotel’s rating went from 5 stars to 2 stars after they allegedly euthanized the . Feels like a Black Mirror episode, if you ask me.",-0.133333333,28,0.464285714,tw
694,734,320986,9.65518E+17,https://twitter.com/i/web/status/965518475945848832,208,19/02/2018,"Shangri-La, CARA start search for missing cats of BGC",-0.2,9,0.444444444,tw
697,737,184,9.65514E+17,https://twitter.com/i/web/status/965514339556868096,1,19/02/2018,"There's an outrage with the missing cats of BGC as there are fears that these cats were put to sleep. Makes me wonder, how come with EJK people react differently? Are humans more humane towards animals than humans?",0.1,39,0.435897436,tw
702,744,324,9.65544E+17,https://twitter.com/i/web/status/965543620504768512,3,19/02/2018,I’m still very angry. Shame on @ShangriLaFort 😡😡,-0.65,10,0.4,tw
708,750,48,9.6561E+17,https://twitter.com/i/web/status/965609974855421952,1,19/02/2018,I left Shang The Fort a 1-star rating on their Facebook page last night for what they did to the cats of BGC and then this happened. LMAO Y'ALL SO SHADY AND GUILTY,-0.03,33,0.363636364,tw
711,753,412,9.65479E+17,https://twitter.com/i/web/status/965478754045673472,0,19/02/2018,basahin niyo ang mga nagcocomment sa fb nyo. those people commenting were mostly from the upper class yun ang market niyo. goodluck!!! wrong move.,0,24,0.333333333,tw
715,757,941,9.6543E+17,https://twitter.com/i/web/status/965430484791566336,6,19/02/2018,"Hinde pa tapos ang , may na nakikipagbaka",0,7,0.285714286,tw
718,760,173,9.65477E+17,https://twitter.com/i/web/status/965476968736026624,3,19/02/2018,"How the fuk are Cats considered ""PESTS"" are you guys fucking retarded? You could've called the pound instead dumbasses",-0.8,20,0.45,tw
728,770,287,9.65417E+17,https://twitter.com/i/web/status/965416902263685120,0,19/02/2018,"To all the animal-lovers who are reading this, please leave a 1-star rating to ""Shangri-La at the Fort, Manila""'s facebook page. They hired Pestbusters PH to get rid of a cat colony in the dark of night where no one would notice them.",-0.15,44,0.340909091,tw
730,772,474,9.6563E+17,https://twitter.com/i/web/status/965629918821281792,0,19/02/2018,Read: What happened to the Cats of BGC? via @wheninmanila,0,10,0.3,tw
731,773,1304,9.65519E+17,https://twitter.com/i/web/status/965518991732064256,6,19/02/2018,The cats of BGC were put into Schrödinger's boxes.,0,10,0.3,tw
735,777,173,9.65411E+17,https://twitter.com/i/web/status/965411279799181312,17,19/02/2018,Anyone going to Cancel your reservations. Go to a different hotel instead They'll feed you the 40+ cats they slaughtered,0,21,0.476190476,tw
740,783,474,9.65605E+17,https://twitter.com/i/web/status/965604641495908352,0,19/02/2018,"Anyone who's thinking of booking BGC Amphitheater as the venue for the local production of the Broadway musical ""CATS"" might want to reconsider. Shang will probably force them to relocate too.",0,32,0.40625,tw
745,788,912,9.65471E+17,https://twitter.com/i/web/status/965470568584708096,5,19/02/2018,This is how you do it @,0,6,0,tw
747,790,44,9.6551E+17,https://twitter.com/i/web/status/965509978374127616,2,19/02/2018,Where are the @ShangriLaFort ?,0,4,0,tw
759,802,1793,9.65535E+17,https://twitter.com/i/web/status/965535064418172928,0,19/02/2018,"And to Shangri-La BGC, hope the BGC cats pray to God Hello Kitty para malugi kayo. Mga bwiset. Where are the cats of BGC?! You are so cruel!",-1,28,0.285714286,tw
763,807,210,9.65401E+17,https://twitter.com/i/web/status/965401296936341504,1,19/02/2018,Do you only respond to favorable tweets about your establishments or are you to afraid to take responsibility for your actions. Tell the public what really happened to,-0.1,28,0.464285714,tw
772,818,1439,9.65496E+17,https://twitter.com/i/web/status/965496395393204224,1,19/02/2018,"My buddy Alex the Cat was at Single Origin last night, where he usually was. That's at least one cat of BGC that they didn't get.",-0.155357143,28,0.321428571,tw
776,822,10827,9.65509E+17,https://twitter.com/i/web/status/965509272443355136,21,19/02/2018,A number of cats were reportedly removed from the BGC area and placed in a location unknown to many netizens 😢,0.2,21,0.380952381,tw
779,825,510,9.65478E+17,https://twitter.com/i/web/status/965477848457752576,1,19/02/2018,Been monitoring the cats of bgc issue since Valentine's Day. This is getting sadder and sadder.,0,17,0.529411765,tw
791,837,629,9.65446E+17,https://twitter.com/i/web/status/965446308080136192,2,19/02/2018,This cat thing with Shangri-la BGC and Pestbusters is a great case study for: 'how not to manage crisis on social media'.,0.416666667,22,0.409090909,tw
803,849,2210,9.65612E+17,https://twitter.com/i/web/status/965612499742556160,3,19/02/2018,"Bilis makaofficial statement about spam reviews, how about the paid trolls and dummy accounts leaving 5 stars in your page? We want update about the cats of bgc, not your bullshit.",0,31,0.483870968,tw
810,856,9,9.6544E+17,https://twitter.com/i/web/status/965440385278291968,13,19/02/2018,I don’t normally comment on fb posts of random people but the act of Shangrila The Fort getting rid of BGC Cats angers me. Nakakagigil. You all have a special place in Hell. These catS can’t even defend themselves.,0.002380952,43,0.348837209,tw
819,865,1262,9.65446E+17,https://twitter.com/i/web/status/965446105323290624,78,19/02/2018,"Here is our latest update on the issue of the missing cats in Bonifacio Global City, also known as the Cats of BGC.",0.1,23,0.434782609,tw
823,869,715,9.65484E+17,https://twitter.com/i/web/status/965483919075241984,4,19/02/2018,Where are the cats of BGC? 😢 @ShangriLaFort,0,8,0.125,tw
824,870,31,9.65503E+17,https://twitter.com/i/web/status/965502564484579328,0,19/02/2018,What happened to the Cats of BGC?,0,7,0.285714286,tw
827,873,1174,9.65485E+17,https://twitter.com/i/web/status/965485307805155328,11,19/02/2018,"I'm a dog person but my deepest sympathies go to the their carers, doctors, fans, and animal lovers in general.",0.05,21,0.523809524,tw
833,879,349,9.65512E+17,https://twitter.com/i/web/status/965512325343068160,39,19/02/2018,"Covering up your cruelty to animals, issuing unapologetic statements, and deleting 1-star user ratings on Facebook to save face, because why wouldn’t you? Profit is all that matters.",0,30,0.366666667,tw
839,885,677,9.65552E+17,https://twitter.com/i/web/status/965551666228441088,1,19/02/2018,@ShangriLaFort just wont stop lying. Are you aligned with the values of @ShangriLaHotels?,0,13,0.384615385,tw
848,896,4,9.65568E+17,https://twitter.com/i/web/status/965567977666985984,2,19/02/2018,"From to Panglao Island and the Cats of BGC, here's a preview of tomorrow's top stories. Read them first at",0.375,22,0.363636364,tw
849,897,412,9.65457E+17,https://twitter.com/i/web/status/965456532128190464,0,19/02/2018,I know you guys were petlovers. We need your voice regarding this issue. The cats of bgc were all missing..,-0.2,20,0.45,tw
850,898,398,9.65601E+17,https://twitter.com/i/web/status/965600584169439232,20,19/02/2018,I’ve read some comments on FB that says that their account was locked and/or hacked after they gave a 1-star review and questioned ‘s Involvment on the issue on the missing . I did the same and ...,-0.1,39,0.333333333,tw
855,904,125,9.65379E+17,https://twitter.com/i/web/status/965378982563561472,9,19/02/2018,Shangrila at the Fort is Cruel to Cats and they hacked my FB for saying so.,-1,16,0.25,tw
858,907,1793,9.65534E+17,https://twitter.com/i/web/status/965534476909465600,8,19/02/2018,The Shangri-La cat fiasco is another testament that Facebook is going downhill. Am not sure what kind of management Facebook have who flag their user accounts just because they decry the “ force relocation” of BGC cats to an unknown location.,0.083333333,42,0.380952381,tw
860,909,3389,9.65415E+17,https://twitter.com/i/web/status/965415470349168640,4,19/02/2018,"Never gotten over the fact that Obama was able to send $1.7 Billion Dollars in CASH to Iran and nobody in Congress, the FBI or Justice called for an investigation!",0.625,30,0.4,tw
868,919,4317,9.6554E+17,https://twitter.com/i/web/status/965540116524494848,5,19/02/2018,It always enrages me when callous people are cruel to animals. You as a company should set as an example in promoting compassion and kindness towards our furry friends. I'm hoping that massive bad karma will haunt and catch you up!,-0.625,42,0.380952381,tw
870,921,4,9.65588E+17,https://twitter.com/i/web/status/965588103896289280,0,19/02/2018,"@cnnphilippines However, where are the cats of BGC?",0,8,0.25,tw
879,930,371,9.65638E+17,https://twitter.com/i/web/status/965637955397197824,1,19/02/2018,Hey why are you not allowing people to post a review about at the Fort? Is it because you think what they did with the does not reflect their business acumen? You are complicit to what they have done to those cats for doing so. Shame.,0,46,0.282608696,tw
882,933,629,9.65552E+17,https://twitter.com/i/web/status/965551716035735552,1,19/02/2018,"Define irony: Up in arms, practically seething because for Yet, applauding the war on drugs and the thousands 'd and dead Thanks for the abject lesson, Facebook.",0,27,0.518518519,tw
886,937,183,9.65568E+17,https://twitter.com/i/web/status/965567787887353856,0,19/02/2018,"For the cats of Shang BGC-EDSA-MAKATI, Eton Centris, Technohub, Greenbelt, Eastwood, Ayala Triangle Park, DLSU, Ateneo, and UP. And everywhere else! Your detractors will face karma one day!!!",0,28,0.25,tw
892,943,173,9.65472E+17,https://twitter.com/i/web/status/965472190907887616,2,19/02/2018,"@ShangriLaFort you guys are fucking disgusting, give back those cats",-0.5,10,0.6,tw
893,944,1523,9.65578E+17,https://twitter.com/i/web/status/965577589375909888,1,19/02/2018,"Very sad to hear that most of the are gone, no thanks to the “pest busters” that Shangrila The Fort hired to get rid of them.",-0.083333333,28,0.357142857,tw
900,951,3886,9.65504E+17,https://twitter.com/i/web/status/965504252020801536,2,19/02/2018,. responds to the issue of missing cats in BGC:,-0.2,9,0.444444444,tw
911,962,495,9.65595E+17,https://twitter.com/i/web/status/965595032781639680,0,19/02/2018,SHANGRI-LA TRIED TO PHISH MY FACEBOOK ACCOUNT LAST NIGHT FOR GIVING THEM A ONE STAR REVIEW FOR CALLING PEST CONTROL ON THE WELL-CARED FOR CATS OF BGC. :) FIVE STAR HOTEL CHAIN PERO BASURA YUNG MANAGEMENT :) THEY LIED ABOUT PARTNERING WITH CARA TO RELOCATE THE CATS ASWELL :),0.375,46,0.5,tw
920,971,3066,9.65717E+17,https://twitter.com/i/web/status/965716737327972352,24,19/02/2018,"My friends and family are getting locked out of Facebook for giving a bad review of Shangrila BGC over the cat massacre. , you should be ashamed of yourselves. First you kill beautiful animals for no good reason, and then you make a mess of your pr!",-0.03375,46,0.369565217,tw
926,977,44,9.65473E+17,https://twitter.com/i/web/status/965473182718205952,8,19/02/2018,Never using Shangrila EVER again! It makes my blood boil just thinking about what they have done to the,0,19,0.421052632,tw
932,983,85,9.65477E+17,https://twitter.com/i/web/status/965476911034978304,0,19/02/2018,"Here is our latest update on the issue of the missing cats in Bonifacio Global City, also known as the Cats of BGC.",0.1,23,0.434782609,tw
939,990,376,9.65386E+17,https://twitter.com/i/web/status/965385650244534272,0,19/02/2018,What happened to the Cats of BGC? from my Google feed,0,11,0.363636364,tw
950,1001,17268,9.65529E+17,https://twitter.com/i/web/status/965528787172536320,20,19/02/2018,I hope @ShangriLaFort ‘s guests are ready to eat cat meat because that's whats on the menu this week.,0.2,21,0.428571429,tw
952,1003,191,9.655E+17,https://twitter.com/i/web/status/965500157528715264,6,19/02/2018,No experience with the but I had one with the hahaha,0.2,11,0.363636364,tw
956,1007,207,9.65424E+17,https://twitter.com/i/web/status/965423905660809216,1,19/02/2018,"Been reading the PR nightmare of Shangri-La the Fort. Wow, you guys. Don't you know that cats rule the world?",0.1,21,0.571428571,tw
962,1013,926,9.65636E+17,https://twitter.com/i/web/status/965635665512681472,20,19/02/2018,"One thing the Case of the Missing BGC Cats reminds us: we humans as usual think we can decide what’s best for other creatures that can‘t say no. Please, we ain’t shit. So much intelligent life out there that don’t feel the need to assert their superiority over all living things.",0.170833333,59,0.440677966,tw
964,1015,64,9.65441E+17,https://twitter.com/i/web/status/965441205340323840,5,19/02/2018,2 key takeaways sa issue: 1. It will only take one rant with great depth to sabotage your whole social media presence. 2. Issue concerning animals can really escalate rapidly and give your page bad jujus.,0.076190476,36,0.638888889,tw
973,1024,44,9.65526E+17,https://twitter.com/i/web/status/965526180710379520,2,19/02/2018,Where are the cats of BGC? Someone has to file a lawsuit and hold pestbusters and shangri-la at the Fort accountable for violating the animal welfare act! We should all pitch in and fund the case!,0,36,0.305555556,tw
980,1031,2987,9.65436E+17,https://twitter.com/i/web/status/965435950821191680,0,19/02/2018,Loss of BGC park cats sparks outcry. Tsk Shangri-la Fort.,0,10,0.6,tw
983,1034,765,9.65463E+17,https://twitter.com/i/web/status/965462717912854528,4,19/02/2018,Hello please investigate the despicable actions by the management of Please also message me with a corporate address where I can write to you and return my Golden Circle card as I will never use your brand again.,0.15,38,0.473684211,tw
996,1047,235,9.65568E+17,https://twitter.com/i/web/status/965567631687237632,0,19/02/2018,Where are they now??? 💔💔💔,0,5,0,tw
1004,1056,684,9.65552E+17,https://twitter.com/i/web/status/965551638424436736,1,19/02/2018,I hope Shangri-La gets infested with rats and other pests.,-0.125,10,0.6,tw
1009,1061,106483,9.65511E+17,https://twitter.com/i/web/status/965511153353928704,14,19/02/2018,How You Can Help The Cats Of BGC,0,8,0.375,tw
1022,1075,44,9.65552E+17,https://twitter.com/i/web/status/965552196967280640,0,19/02/2018,Gusto ko mag-adopt sa cats of bgc huhuhuh kaso layo nila and mano-no permanent address na naman ako 😭,0,19,0.157894737,tw
1024,1077,895,9.65643E+17,https://twitter.com/i/web/status/965642823507722240,0,19/02/2018,"See, this is why I hate hoomans. BRING BACK THE MISSING CATS OF BGC, YOU HEARTLESS MORONS.",-0.45,17,0.529411765,tw
1028,1081,134,9.65462E+17,https://twitter.com/i/web/status/965461760315613184,2,19/02/2018,justice for the,0,3,0.333333333,tw
1049,1104,1774,9.654E+17,https://twitter.com/i/web/status/965399892762886144,3,19/02/2018,Please look for Shangri-La Fort Facebook Page and rate them 1🌟!! They have had exterminated the cats of bgc.😡😠😠,0,19,0.368421053,tw
1057,1112,71,9.65546E+17,https://twitter.com/i/web/status/965546308390957056,0,19/02/2018,Barbaric (if the rumor is true)..,0.35,6,0.5,tw
1,1,85,9.65953E+17,https://twitter.com/i/web/status/965952895211397120,3,20/02/2018,Keeping abreast with the News on and the evil dress of . Thank you,-1,13,0.384615385,tw
36,38,604,9.65892E+17,https://twitter.com/i/web/status/965891851596148736,2,20/02/2018,"I miss the , I took these kitteh pics last year while they're wandering around",0,15,0.6,tw
42,44,829,9.65743E+17,https://twitter.com/i/web/status/965743481560883200,3,20/02/2018,"Shangri-La, CARA start search for missing cats of BGC",-0.2,9,0.444444444,tw
61,63,343,9.65977E+17,https://twitter.com/i/web/status/965977243510980608,1,20/02/2018,good news please,0.7,3,1,tw
70,73,171,9.6593E+17,https://twitter.com/i/web/status/965930157927092224,0,20/02/2018,NABIKTIMA DIN BA KAYO SA MASS REPORT OF PROFILE WHO RATED A 1 STAR REVIEW ON FB PAGE AND YOUR ACCOUNT GOT DEACTIVATED? TIME FOR SOME PAYBACK TO THIS FUCKERS!,0,30,0.666666667,tw
92,97,43,9.65948E+17,https://twitter.com/i/web/status/965948099028910080,4,20/02/2018,Do you know there are only 7 reasons why cat's knead?,0,12,0.5,tw
93,99,661,9.65783E+17,https://twitter.com/i/web/status/965783469946277888,0,20/02/2018,"I starting to think of boycotting Shangri-La @ BGC for admittedly getting rid of the friendly cats. ""Although...",0.1875,17,0.352941176,tw
108,114,105,9.65853E+17,https://twitter.com/i/web/status/965853108352860160,1,20/02/2018,@happyPETE2 I’m more of a dog person tbh. But people really do love the cats of BGC. Shang fort is in PR hell rn. 😅,0.5,27,0.407407407,tw
125,131,171,9.65933E+17,https://twitter.com/i/web/status/965932787130818560,8,20/02/2018,"Had the privilege of covering stories with Rappler’s in the past. She is a dedicated, tireless, and hard-nosed reporter. She has absolutely nothing to be ashamed of.",-0.025,29,0.310344828,tw
134,143,24277,9.66017E+17,https://twitter.com/i/web/status/966016832535605248,1,20/02/2018,How @ShangriLaFort Should've Handled that PR Cat-astrophe,0,8,0.25,tw
141,150,249,9.65879E+17,https://twitter.com/i/web/status/965879316268556288,0,20/02/2018,I want to say a lot of things about this & I don't know where to start. My heart breaks every time I read the story & updates,0,27,0.592592593,tw
158,167,36522,9.6578E+17,https://twitter.com/i/web/status/965779503250227200,5,20/02/2018,"What a DESPICABLE move , to get rid of the BGC cats. Cruel & heartless. Also can’t believe your team deleted negative reviews & hacked into commenters’ accounts.",-0.65,28,0.392857143,tw
169,180,66,9.65803E+17,https://twitter.com/i/web/status/965803169631514624,15,20/02/2018,So Shangrila BGC thought they could get away by sneaking in the middle of the night and removing the kitties. This is an era of the internet. Feel the wrath of the crazy cat ladies!,-0.375,35,0.428571429,tw
173,184,183,9.65952E+17,https://twitter.com/i/web/status/965951744696926208,0,20/02/2018,justice for the cats of BGC! 😢😢😢,0,7,0.285714286,tw
176,187,172,9.65817E+17,https://twitter.com/i/web/status/965816500333326336,0,20/02/2018,THIS AND TOOK AND RUTHLESSLY DIPLACED ALL CATS OF BGC! UNTIL NOW NOT 1 CAT HAS BEEN RECOVERED. AMININ NYO NA KC NA PINATAY NYO! HAYOP.,-1,26,0.346153846,tw
179,190,310,9.65873E+17,https://twitter.com/i/web/status/965873160800362496,0,20/02/2018,Saw one cat at bgc @catsofbgc,0,6,0.5,tw
180,192,175,9.65966E+17,https://twitter.com/i/web/status/965966430486147072,0,20/02/2018,Damn it leave the cats of BGC alone,0,8,0.5,tw
223,237,3476,9.65885E+17,https://twitter.com/i/web/status/965885046438608896,15,20/02/2018,"Cats that were part of the trap-neuter-vaccinate-manage program of the local residents and office workers in BGC have gone missing after Shangri-La at the Fort contracted services for the ""relocation/rehoming"" of the said cats. Updates here:",-0.1,36,0.416666667,tw
240,254,321,9.65781E+17,https://twitter.com/i/web/status/965781206829694976,1,20/02/2018,Why would the hotel management commission a pest management company to 'relocate' the cats? Hmmm. Sounds suspicious.,0,17,0.470588235,tw
244,258,1123,9.66012E+17,https://twitter.com/i/web/status/966012148408340480,6,20/02/2018,"Risk, Issues &amp; Crisis Management: and what we can all learn from it Over the past week, Shangri-La...",-0.25,18,0.5,tw
250,265,12,9.66E+17,https://twitter.com/i/web/status/965999547217469440,1,20/02/2018,Apologies are good.. but where are the furkids?,0.7,8,0.25,tw
277,293,513,9.6589E+17,https://twitter.com/i/web/status/965889516505587712,2,20/02/2018,Let us all hope that these cats will be found safe. 🙏,0.5,12,0.5,tw
285,301,632,9.65961E+17,https://twitter.com/i/web/status/965961248507494400,3,20/02/2018,"Saw what you did there, @EsquirePH. Meow &gt;&gt; How Shangri-La Should've Handled that PR Cat-astrophe",0,17,0.235294118,tw
298,314,792,9.65741E+17,https://twitter.com/i/web/status/965740881847271424,0,20/02/2018,"A destructions of cats. That’s how you call a group of these feline friends. What mordant irony. How could you, Shang BGC?",0,24,0.375,tw
306,322,8,9.65822E+17,https://twitter.com/i/web/status/965821822972215296,0,20/02/2018,This hotel doesn't deserve a star. You know what to do friends.,0,13,0.230769231,tw
312,329,303,9.65948E+17,https://twitter.com/i/web/status/965948356907319296,2,20/02/2018,@geloarnaldo Pag nalabas tayo sa BGC lagi ako nakakakita. Probably because of the cats issue nga,0,16,0.1875,tw
327,344,278,9.65978E+17,https://twitter.com/i/web/status/965978064638263296,1,20/02/2018,I suggest exert more effort with this horrible mistake of getting rid of the cats of BGC. Sensitivity meetings should follow suit. Social media statements are nothing compared to proactivity.,-0.155555556,30,0.533333333,tw
351,369,655,9.6591E+17,https://twitter.com/i/web/status/965910496112078848,7,20/02/2018,"Gusto ko ipa-exorcise yung officemate kong poot na poot sa mga nangyari sa pero tuwang-tuwa naman sa Tokhang na ikinamatay na ng maraming tao. Ano yon, may compassion lang sya sa furry mammals ganern?",0,34,0.117647059,tw
361,379,1357,9.65997E+17,https://twitter.com/i/web/status/965997493417738240,0,20/02/2018,Please spread!!!,,2,0,tw
365,383,26,9.65939E+17,https://twitter.com/i/web/status/965938852496994304,2,20/02/2018,Seriously Shangrila?!! How low can you get? You will never get away with this. Keep blocking the accounts of the supporters of,-0.260416667,22,0.454545455,tw
372,390,912,9.6599E+17,https://twitter.com/i/web/status/965990051946545152,9,20/02/2018,Look . This is the latest “official statement” of on their fiasco. Does it look official to you? And they still have NOT produced the supposedly “relocated” cats by their partner-in-crime the long cal here.,0.225,38,0.315789474,tw
376,394,1578,9.65966E+17,https://twitter.com/i/web/status/965965873151279104,3,20/02/2018,Grab yours Before the OFFER Ends Link:,0,7,0.714285714,tw
398,416,1206,9.6582E+17,https://twitter.com/i/web/status/965819587160764416,4,20/02/2018,Hello please investigate the despicable actions by the management of Please also message me with a corporate address where I can write to you and return my Golden Circle card as I will never use your brand again.,0.15,38,0.473684211,tw
405,423,912,9.6599E+17,https://twitter.com/i/web/status/965990056174395392,0,20/02/2018,Look . This is the latest “official statement” of on their fiasco. Does it look official to you? And they still have NOT produced the supposedly “relocated” cats by their partner-in-crime the long cal here.,0.225,38,0.315789474,tw
411,429,912,9.65875E+17,https://twitter.com/i/web/status/965875412071890944,4,20/02/2018,What should we do with the alleged cat killers of BGC? (Since it’s too late to neuter their ancestors),-0.2,21,0.238095238,tw
414,432,2006,9.65891E+17,https://twitter.com/i/web/status/965890622459584512,3,20/02/2018,"Updated statement on the as of 9:30 AM today, February 20. Thank you all for your continued patience and support.",0,20,0.4,tw
416,434,173,9.65943E+17,https://twitter.com/i/web/status/965943406328365056,5,20/02/2018,I was logged out of FB and messenger tonight by an unknown entity. I want to believe that the hacking issue of Shang in light of the issue is true. I rated the hotel 1-star btw. Nevermind. I'm not always in FB anyway but hell- this involves our privacy already.,0.216666667,51,0.392156863,tw
422,440,85,9.65745E+17,https://twitter.com/i/web/status/965745151443283968,2,20/02/2018,@arncyn We can only hope because @ShangriLaFort was ruthless and heartless!,-0.5,11,0.181818182,tw
426,444,126,9.65873E+17,https://twitter.com/i/web/status/965872999936114688,1,20/02/2018,How dare you try to enter my acct. After rating your page a 1★! You asked this to be done. You choose this path and you must deal with it! You lied to everyone and CATS aren't PEST. Filthy blood!,-1,41,0.414634146,tw
430,449,364,9.65975E+17,https://twitter.com/i/web/status/965975232967159808,34,20/02/2018,"This is just sad. The cats normally sleep in this particular area but they're gone now. I used to spend my time here petting my favorite BGC cat, Bobby. The thought of not seeing him and the other cats makes me really sad. This place is not the same without them.",-0.044047619,52,0.384615385,tw
456,476,186,9.66063E+17,https://twitter.com/i/web/status/966063371710853120,0,20/02/2018,Can’t sleep. Bothered with the missing cats of BGC. I hope they are in good condition. Fuck you bigtime fucking Shangri-la at the Fort Manila!,-0.1625,27,0.481481481,tw
464,484,2046,9.65811E+17,https://twitter.com/i/web/status/965811049499738112,16,20/02/2018,Latest news i know of is that the hotel has seriously learned a valuable lesson & will work with the community concerning the beloved furry residents. BUT i have also read that 2 attempts from cara/volunteers have come up with no sightings of the BGC cats.,0.288888889,45,0.4,tw
505,531,252,9.65822E+17,https://twitter.com/i/web/status/965822083300171776,0,20/02/2018,Bring back the,0,3,0.666666667,tw
517,545,912,9.6599E+17,https://twitter.com/i/web/status/965990058883887104,8,20/02/2018,Look . This is the latest “official statement” of on their fiasco. Does it look official to you? And they still have NOT produced the supposedly “relocated” cats by their partner-in-crime the long cal here.,0.225,38,0.315789474,tw
522,550,9,9.6595E+17,https://twitter.com/i/web/status/965949811978420224,0,20/02/2018,I wish all of the cats in metro manila can be treated lovingly as cats of bgc and justice to all missing cats be served. 🐱,0.2,26,0.384615385,tw
553,582,42,9.65848E+17,https://twitter.com/i/web/status/965847811320262656,2,20/02/2018,"And the plot thickens! my advise, find yourselves an to deal with this PR nightmare. Those cats deserve better and I really hope and pray no harm came upon them. care to chime in?",0.35,34,0.5,tw
559,588,840,9.65952E+17,https://twitter.com/i/web/status/965952158431629312,0,20/02/2018,"Cat help, keeps grabbing my brush!",0,6,0.833333333,tw
561,590,472,9.65946E+17,https://twitter.com/i/web/status/965946296208011264,2,20/02/2018,I saw a big ass rat crossing in BGC. Now I don't know if this was directly caused by the sudden disappearance of the cats in BGC but ngayon lang ako nakakita ng daga dito,0.033333333,36,0.361111111,tw
576,606,21429,9.65827E+17,https://twitter.com/i/web/status/965827098462928896,3,20/02/2018,The cats had become part of the BGC community.,0,9,0.444444444,tw
614,648,173,9.65951E+17,https://twitter.com/i/web/status/965950856381177856,4,20/02/2018,I was logged out of FB and messenger tonight by an unknown entity. I want to believe that the hacking issue of Shang in light of the issue is true. I rated the hotel 1-star btw. Nevermind. I'm not always in FB anyway but hell- this involves our privacy already.,0.216666667,51,0.392156863,tw
626,660,214,9.65995E+17,https://twitter.com/i/web/status/965995076156452864,5,20/02/2018,Went to BGC to feed cats,0,6,0.5,tw
639,674,57,9.65925E+17,https://twitter.com/i/web/status/965924667348344832,1,20/02/2018,wishwswswswswswsw Ano na ba?,0,4,0.25,tw
643,678,185,9.65891E+17,https://twitter.com/i/web/status/965890924478791680,8,20/02/2018,Thank you . We hope for better news. have a lot of explaining to do.,0.5,14,0.357142857,tw
660,697,125,9.6593E+17,https://twitter.com/i/web/status/965930199224238080,0,20/02/2018,"Where are the BGC cats? What happened to them? Every morning, different people come and feed them. They may not have owners but they certainly have people who care for them.",0.107142857,31,0.387096774,tw
